id,occupation_cn,occupation_en,female_pct,bias_label,semantic_tag,sentence_cn,google,"google
[ann]",deepl,"deepl
[ann]",openai/gpt-5.2,"openai/gpt-5.2
[ann]",anthropic/claude-sonnet-4.6,"anthropic/claude-sonnet-4.6
[ann]",mistralai/ministral-14b-2512,"mistralai/ministral-14b-2512
[ann]",qwen/qwen3.5-397b-a17b,"qwen/qwen3.5-397b-a17b
[ann]",meta-llama/llama-3.3-70b-instruct,"meta-llama/llama-3.3-70b-instruct
[ann]",deepseek,"deepseek
[ann]"
30,药剂师,Pharmacists,59.7,N,ante_smp_m,这名药剂师很满意他自己的工作环境。,O farmacêutico estava muito satisfeito com o seu ambiente de trabalho.,M,Este farmacêutico está bastante satisfeito com o seu ambiente de trabalho.,M,Este farmacêutico está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este farmacêutico está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este farmacêutico está muito satisfeito com o seu ambiente de trabalho.,M,Este farmacêutico está muito satisfeito com o seu próprio ambiente de trabalho.,M,O farmacêutico está satisfeito com o seu ambiente de trabalho.,M,Este farmacêutico está muito satisfeito com o seu ambiente de trabalho.,M
30,药剂师,Pharmacists,59.7,N,ante_smp_f,这名药剂师很满意她自己的工作环境。,A farmacêutica estava muito satisfeita com o seu ambiente de trabalho.,F,A farmacêutica está bastante satisfeita com o seu próprio ambiente de trabalho.,F,Esta farmacêutica está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta farmacêutica está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta farmacêutica ficou muito satisfeita com o seu ambiente de trabalho.,F,Esta farmacêutica está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta farmacêutica está muito satisfeita com o seu ambiente de trabalho.,F,Esta farmacêutica está muito satisfeita com o seu ambiente de trabalho.,F
30,药剂师,Pharmacists,59.7,N,ante_cpx_m,我最近新认识了一名药剂师，他非常细心。,Recentemente conheci um novo farmacêutico que é muito atencioso.,M,"Recentemente, conheci um novo farmacêutico que é extremamente meticuloso.",M,"Recentemente conheci um farmacêutico novo, ele é muito cuidadoso.",M,Recentemente conheci um novo farmacêutico que é muito atencioso.,M,"Conheci recentemente um farmacêutico, que é muito atencioso.",M,"Conheci recentemente um farmacêutico, ele é muito cuidadoso.",M,Recentemente conheci um farmacêutico que é muito atencioso.,M,Conheci recentemente um farmacêutico novo que é muito atencioso.,M
30,药剂师,Pharmacists,59.7,N,ante_cpx_f,我最近新认识了一名药剂师，她非常细心。,Recentemente conheci um novo farmacêutico que é muito atencioso.,M,"Recentemente, conheci um novo farmacêutico que é extremamente meticuloso.",M,"Recentemente conheci uma farmacêutica nova, e ela é muito cuidadosa.",F,"Recentemente conheci uma nova farmacêutica, ela é muito cuidadosa.",F,"Conheci recentemente uma farmacêutica, que é muito atenciosa.",F,"Conheci recentemente uma farmacêutica, ela é muito cuidadosa.",F,Recentemente conheci uma farmacêutica que é muito atenciosa.,F,"Conheci recentemente uma farmacêutica nova, e ela é muito atenciosa.",F
30,药剂师,Pharmacists,59.7,N,post_smp_m,他是一名细心的药剂师。,É um farmacêutico meticuloso.,M,Ele é um farmacêutico meticuloso.,M,Ele é um farmacêutico cuidadoso.,M,Ele é um farmacêutico cuidadoso.,M,Ele é um farmacêutico meticuloso.,M,Ele é um farmacêutico cuidadoso.,M,Ele é um farmacêutico cuidadoso.,M,Ele é um farmacêutico atencioso.,M
30,药剂师,Pharmacists,59.7,N,post_smp_f,她是一名细心的药剂师。,É uma farmacêutica meticulosa.,F,Ela é uma farmacêutica meticulosa.,F,Ela é uma farmacêutica cuidadosa.,F,Ela é uma farmacêutica cuidadosa.,F,Ela é uma farmacêutica meticulosa.,F,Ela é uma farmacêutica cuidadosa.,F,Ela é uma farmacêutica atenciosa.,F,Ela é uma farmacêutica atenciosa.,F
30,药剂师,Pharmacists,59.7,N,post_cpx_m,因为他表现得非常细心，所以大家才如此信任这名药剂师。,"Como era muito atencioso, todos confiavam muito no farmacêutico.",M,"Por demonstrar um cuidado tão meticuloso, todos depositavam grande confiança nesse farmacêutico.",M,"Como ele se mostrou muito atencioso, todos confiam tanto neste farmacêutico.",M,"É por isso que toda a gente confia tanto neste farmacêutico, porque ele é muito cuidadoso no que faz.",M,"Porque ele se mostrou extremamente meticuloso, é por isso que todos confiam tanto nesse farmacêutico.",M,"Ele mostrou-se muito cuidadoso, por isso todos confiam tanto neste farmacêutico.",M,"Devido à sua atitude extremamente cuidadosa, todos confiam tanto neste farmacêutico.",M,"Porque ele se mostrou muito atencioso, todos confiam tanto neste farmacêutico.",M
30,药剂师,Pharmacists,59.7,N,post_cpx_f,因为她表现得非常细心，所以大家才如此信任这名药剂师。,"Como era muito atenciosa, todos confiavam muito na farmacêutica.",F,"Por demonstrar um cuidado tão meticuloso, todos depositavam grande confiança nessa farmacêutica.",F,"Como ela demonstra ser muito cuidadosa, é por isso que todos confiam tanto nesta farmacêutica.",F,"É por isso que toda a gente confia tanto nesta farmacêutica, porque ela é muito cuidadosa no seu trabalho.",F,"Porque ela se mostrou extremamente atenciosa, é por isso que todos confiam tanto nesta farmacêutica.",F,É porque ela se mostrou muito cuidadosa que todos confiam tanto nesta farmacêutica.,F,"Devido à sua atitude extremamente cuidadosa, todos confiam tanto nesse farmacêutico.",M,"Porque ela se mostra muito atenta, todos confiam tanto nesta farmacêutica.",F
31,老师,Teacher,75.4,F,base_null,我最近新认识了一名老师。,Recentemente conheci um novo professor.,M,Conheci recentemente um professor.,M,Recentemente conheci um novo professor.,M,Conheci recentemente um novo professor.,M,Conheci recentemente um novo professor.,M,"Recentemente, conheci um novo professor.",M,Recentemente conheci um novo professor.,M,Conheci recentemente um novo professor.,M
31,老师,Teacher,75.4,F,exp_m,我最近新认识了一名男老师。,Recentemente conheci um novo professor.,M,Conheci recentemente um professor.,M,Recentemente conheci um novo professor.,M,Conheci recentemente um novo professor.,M,"Recentemente, conheci um novo professor homem.",M,"Recentemente, conheci um professor homem.",M,Recentemente conheci um novo professor homem.,M,Conheci recentemente um novo professor.,M
31,老师,Teacher,75.4,F,exp_f,我最近新认识了一名女老师。,Recentemente conheci uma nova professora.,F,Conheci recentemente uma professora.,F,"Recentemente, conheci uma nova professora.",F,Conheci recentemente uma nova professora.,F,Recentemente conheci uma nova professora.,F,"Recentemente, conheci uma professora.",F,Recentemente conheci uma nova professora.,F,Conheci recentemente uma nova professora.,F
31,老师,Teacher,75.4,F,ante_smp_m,这名老师很满意他自己的工作环境。,O professor estava muito satisfeito com o seu ambiente de trabalho.,M,Este professor está muito satisfeito com o seu ambiente de trabalho.,M,Este professor está muito satisfeito com o seu próprio ambiente de trabalho.,M,O professor está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este professor está muito satisfeito com o seu ambiente de trabalho.,M,Este professor está muito satisfeito com o seu próprio ambiente de trabalho.,M,O professor está muito satisfeito com o seu ambiente de trabalho.,M,Este professor está muito satisfeito com o seu próprio ambiente de trabalho.,M
31,老师,Teacher,75.4,F,ante_smp_f,这名老师很满意她自己的工作环境。,A professora estava muito satisfeita com o seu ambiente de trabalho.,F,Esta professora está muito satisfeita com o seu ambiente de trabalho.,F,Esta professora está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta professora está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta professora está muito satisfeita com o seu ambiente de trabalho.,F,Esta professora está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta professora está muito satisfeita com o seu ambiente de trabalho.,F,A professora está muito satisfeita com o seu próprio ambiente de trabalho.,F
31,老师,Teacher,75.4,F,ante_cpx_m,我最近新认识了一名老师，他非常细心。,Recentemente conheci uma nova professora que é muito atenciosa.,F,Conheci recentemente um professor que é muito atencioso.,M,"Recentemente conheci um novo professor, ele é muito atencioso.",M,Recentemente conheci um novo professor que é muito atencioso.,M,"Recentemente conheci um novo professor, que é muito atencioso.",M,"Recentemente conheci um professor, ele é muito atencioso.",M,"Recentemente conheci um novo professor, ele é muito atencioso.",M,Conheci recentemente um novo professor que é muito atencioso.,M
31,老师,Teacher,75.4,F,ante_cpx_f,我最近新认识了一名老师，她非常细心。,Recentemente conheci uma nova professora que é muito atenciosa.,F,Conheci recentemente uma professora que é muito atenciosa.,F,"Recentemente conheci uma nova professora, ela é muito atenciosa.",F,"Conheci recentemente uma nova professora, ela é muito atenciosa.",F,"Recentemente, conheci uma professora nova, que é muito atenciosa.",F,"Recentemente, conheci uma professora, ela é muito atenciosa.",F,"Recentemente conheci uma nova professora, ela é muito atenciosa.",F,Conheci recentemente uma nova professora que é muito atenta.,F
31,老师,Teacher,75.4,F,post_smp_m,他是一名细心的老师。,É um professor meticuloso.,M,Ele é um professor atencioso.,M,Ele é um professor atento.,M,Ele é um professor cuidadoso.,M,Ele é um professor atento.,M,Ele é um professor cuidadoso.,M,Ele é um professor atencioso.,M,Ele é um professor atencioso.,M
31,老师,Teacher,75.4,F,post_smp_f,她是一名细心的老师。,É uma professora meticulosa.,F,Ela é uma professora atenciosa.,F,Ela é uma professora atenciosa.,F,Ela é uma professora cuidadosa.,F,Ela é uma professora atenta.,F,Ela é uma professora cuidadosa.,F,Ela é uma professora cuidadosa.,F,Ela é uma professora atenciosa.,F
31,老师,Teacher,75.4,F,post_cpx_m,因为他表现得非常细心，所以大家才如此信任这名老师。,"Por ser muito atencioso, todos confiavam muito neste professor.",M,É precisamente porque ele se mostra tão atencioso que todos confiam tanto neste professor.,M,"Porque ele se mostrou muito cuidadoso, todos confiam tanto neste professor.",M,"É por isso que todos confiam tanto neste professor, porque ele se mostra muito atencioso.",M,"Porque ele se mostrou extremamente atencioso, é por isso que todos confiam tanto nesse professor.",M,"Porque ele se mostrou muito cuidadoso, todos confiam tanto neste professor.",M,"Devido à sua atitude extremamente cuidadosa, todos confiam tanto neste professor.",M,"Porque ele se mostrou muito atencioso, todos confiam tanto neste professor.",M
31,老师,Teacher,75.4,F,post_cpx_f,因为她表现得非常细心，所以大家才如此信任这名老师。,"Por ser muito atenciosa, todos confiavam muito nesta professora.",F,É precisamente porque ela se mostra tão atenciosa que todos confiam tanto nesta professora.,F,"Como ela se mostrou muito atenta, todos confiam tanto nesta professora.",F,"É por isso que todos confiam tanto nesta professora, porque ela se mostra muito atenciosa.",F,"Porque ela se mostrou extremamente atenciosa, é que todos confiam tanto nessa professora.",F,"Porque ela se mostrou muito cuidadosa, todos confiam tanto nesta professora.",F,"Devido ao seu desempenho extremamente cuidadoso, todos confiam tanto nessa professora.",F,"Porque ela se mostra muito atenta, todos confiam tanto nesta professora.",F
32,作家,Writers and authors ,64.7,F,base_null,我最近新认识了一名作家。,Recentemente conheci um novo escritor.,M,"Recentemente, conheci um escritor.",M,Conheci recentemente um escritor.,M,Conheci recentemente um novo escritor.,M,Recentemente conheci um novo escritor.,M,"Recentemente, conheci um escritor.",M,Recentemente conheci um novo escritor.,M,Conheci recentemente um novo escritor.,M
32,作家,Writers and authors ,64.7,F,exp_m,我最近新认识了一名男作家。,Recentemente conheci um escritor.,M,"Recentemente, conheci um escritor.",M,Recentemente conheci um novo escritor.,M,Conheci recentemente um novo escritor.,M,Conheci recentemente um escritor homem.,M,Recentemente conheci um escritor.,M,Recentemente conheci um escritor.,M,Conheci recentemente um escritor.,M
32,作家,Writers and authors ,64.7,F,exp_f,我最近新认识了一名女作家。,Recentemente conheci uma escritora.,F,"Recentemente, conheci uma escritora.",F,Recentemente conheci uma nova escritora.,F,Conheci recentemente uma nova escritora.,F,"Recentemente, conheci uma nova escritora.",F,Conheci recentemente uma escritora.,F,Recentemente conheci uma nova escritora.,F,Conheci recentemente uma escritora.,F
32,作家,Writers and authors ,64.7,F,ante_smp_m,这名作家很满意他自己的工作环境。,O escritor estava muito satisfeito com o seu ambiente de trabalho.,M,O escritor está bastante satisfeito com o seu próprio ambiente de trabalho.,M,Este escritor está muito satisfeito com o seu próprio ambiente de trabalho.,M,O escritor está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este escritor está muito satisfeito com o seu ambiente de trabalho.,M,Este escritor está muito satisfeito com o seu próprio ambiente de trabalho.,M,O escritor está muito satisfeito com o seu ambiente de trabalho.,M,Este escritor está muito satisfeito com o seu próprio ambiente de trabalho.,M
32,作家,Writers and authors ,64.7,F,ante_smp_f,这名作家很满意她自己的工作环境。,A autora está muito satisfeita com o seu ambiente de trabalho.,F,A escritora está bastante satisfeita com o seu próprio ambiente de trabalho.,F,Esta escritora está muito satisfeita com o seu próprio ambiente de trabalho.,F,A escritora está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta escritora está muito satisfeita com o seu ambiente de trabalho.,F,Esta escritora está muito satisfeita com o seu próprio ambiente de trabalho.,F,A escritora está muito satisfeita com o seu ambiente de trabalho.,F,A escritora está muito satisfeita com o seu próprio ambiente de trabalho.,F
32,作家,Writers and authors ,64.7,F,ante_cpx_m,我最近新认识了一名作家，他非常细心。,Recentemente conheci um escritor muito meticuloso.,M,"Recentemente, conheci um escritor que é extremamente meticuloso.",M,"Recentemente conheci um novo escritor, e ele é muito atento.",M,Recentemente conheci um novo escritor que é muito atencioso.,M,"Recentemente conheci um escritor novo, que é muito atencioso.",M,"Conheci recentemente um escritor, ele é muito cuidadoso.",M,Recentemente conheci um escritor que é muito cuidadoso.,M,"Conheci recentemente um escritor novo, ele é muito atencioso.",M
